iter	M_lnV_dist(1)	M_lnk_e(1)	V_lnV_dist(1)	V_lnk_e(1)	Ve_lnC_rest(1)	lnV_dist(1.1)	lnk_e(1.1)	lnV_dist(1.1.1)	lnk_e(1.1.1)	lnV_dist(1.2)	lnk_e(1.2)	lnV_dist(1.2.1)	lnk_e(1.2.1)	LnPrior	LnData	LnPosterior
14400	-2.74274	-1.87858	0.00630739	0.0453561	0.486806	-2.73892	-2.14335	-2.56976	-2.13545	-2.78199	-1.90572	-2.00482	-1.44572	inf	-3.646521e+01	inf
14420	-2.69891	-2.16889	0.00630739	0.463516	0.485833	-2.65903	-1.55529	-2.61246	-1.44098	-2.78199	-1.20994	-2.00482	-2.18084	inf	-3.649587e+01	inf
14440	-2.76762	-1.51668	0.00630739	0.199203	0.460306	-2.6532	-0.794831	-2.63853	-0.560559	-2.78199	-1.80164	-2.00482	-2.24577	inf	-3.736116e+01	inf
14460	-2.55417	-0.340927	0.00630739	0.135676	0.479946	-2.69066	-0.710826	-2.7255	-0.622246	-2.78199	-0.778935	-2.00482	-0.996604	inf	-3.668470e+01	inf
14480	-2.67393	-0.111122	0.00630739	0.153406	0.499602	-2.79395	-0.569484	-2.78837	-0.0341251	-2.78199	-0.305964	-2.00482	-0.0245453	inf	-3.607706e+01	inf
14500	-2.80694	-1.22019	0.00630739	0.1548	0.479324	-2.66861	-1.27837	-2.7314	-1.33453	-2.78199	-2.00353	-2.00482	-2.20084	inf	-3.670503e+01	inf
14520	-2.66283	-0.83961	0.00630739	0.219855	0.476496	-2.57832	-0.156621	-2.73198	-0.469569	-2.78199	-2.3264	-2.00482	-3.34838	inf	-3.679826e+01	inf
14540	-2.81345	-0.423749	0.00630739	0.354267	0.494684	-2.71752	-0.476614	-2.63607	-0.85457	-2.78199	-0.913317	-2.00482	-0.357296	inf	-3.622308e+01	inf
14560	-2.75536	-0.185699	0.00630739	0.211592	0.475306	-2.80637	-0.12606	-2.80539	-0.155539	-2.78199	-0.325978	-2.00482	-0.738572	inf	-3.683792e+01	inf
14580	-2.57275	-1.90988	0.00630739	0.156508	0.4894	-2.58749	-2.09424	-2.56619	-1.5305	-2.78199	-1.89706	-2.00482	-1.87367	inf	-3.638434e+01	inf
14600	-2.65608	-1.40719	0.00630739	0.188375	0.496368	-2.53211	-1.20821	-2.57163	-1.0581	-2.78199	-2.00746	-2.00482	-2.14282	inf	-3.617265e+01	inf
14620	-2.6939	-1.66491	0.00630739	0.179927	0.495656	-2.64803	-1.12195	-2.67338	-1.39146	-2.78199	-1.71709	-2.00482	-1.38571	inf	-3.619392e+01	inf
14640	-2.66464	-1.58842	0.00630739	0.107312	0.445672	-2.71125	-1.95715	-2.62326	-2.32337	-2.78199	-1.44732	-2.00482	-1.01466	inf	-3.791616e+01	inf
14660	-2.77929	-1.8796	0.00630739	0.0483829	0.457865	-2.7484	-2.31813	-2.6973	-2.22082	-2.78199	-2.11288	-2.00482	-1.83156	inf	-3.745055e+01	inf
14680	-2.76902	-1.97744	0.00630739	0.0636022	0.44815	-2.74097	-2.04001	-2.72488	-1.8369	-2.78199	-1.95732	-2.00482	-2.05199	inf	-3.781890e+01	inf
14700	-2.76358	-1.27453	0.00630739	0.713001	0.468077	-2.82792	-1.59666	-2.77843	-0.532152	-2.78199	-2.77991	-2.00482	-4.15264	inf	-3.708464e+01	inf
14720	-2.77577	-2.04812	0.00630739	0.115632	0.476371	-2.7588	-2.15313	-2.72427	-2.4571	-2.78199	-1.97154	-2.00482	-2.20059	inf	-3.680242e+01	inf
14740	-2.72526	-2.74773	0.00630739	0.319395	0.476436	-2.76906	-2.18081	-2.73643	-2.47113	-2.78199	-2.36579	-2.00482	-2.30508	inf	-3.680025e+01	inf
14760	-2.66995	-2.81795	0.00630739	0.0449326	0.410385	-2.63148	-2.60183	-2.74448	-2.34231	-2.78199	-2.58722	-2.00482	-2.51341	inf	-3.946609e+01	inf
14780	-2.77148	-1.29997	0.00630739	0.090606	0.456061	-2.73784	-1.47258	-2.63223	-1.21358	-2.78199	-1.87469	-2.00482	-2.36072	inf	-3.751742e+01	inf
14800	-2.8127	-2.16885	0.00630739	0.701031	0.481528	-2.77034	-2.56575	-2.63858	-1.56436	-2.78199	-2.76645	-2.00482	-2.90846	inf	-3.663337e+01	inf
14820	-2.71495	-1.98538	0.00630739	0.303221	0.496374	-2.61604	-2.41214	-2.62365	-2.67178	-2.78199	-1.81179	-2.00482	-1.60613	inf	-3.617247e+01	inf
14840	-2.72105	-2.76	0.00630739	0.150944	0.483746	-2.54529	-2.40672	-2.493	-2.60719	-2.78199	-2.70192	-2.00482	-2.25669	inf	-3.656209e+01	inf
14860	-2.63267	-2.19666	0.00630739	0.164215	0.487369	-2.58508	-2.56875	-2.52881	-1.21207	-2.78199	-2.05901	-2.00482	-2.16577	inf	-3.644757e+01	inf
14880	-2.73734	-2.74561	0.00630739	0.450579	0.454819	-2.71604	-2.48133	-2.55634	-2.73278	-2.78199	-2.81693	-2.00482	-3.19935	inf	-3.756384e+01	inf
14900	-2.73866	-2.76839	0.00630739	0.0474718	0.477882	-2.76276	-2.5365	-2.80643	-2.26352	-2.78199	-2.84326	-2.00482	-2.83007	inf	-3.675237e+01	inf
14920	-2.7002	-2.71449	0.00630739	0.186863	0.409034	-2.75313	-2.84951	-2.7104	-2.48125	-2.78199	-2.78289	-2.00482	-2.07134	inf	-3.953221e+01	inf
14940	-2.81332	-1.53793	0.00630739	0.32479	0.481232	-2.80852	-2.61707	-2.82963	-2.41788	-2.78199	-2.49005	-2.00482	-2.62767	inf	-3.664292e+01	inf
14960	-2.82717	-2.79073	0.00630739	0.225645	0.485025	-2.78625	-2.35914	-2.77782	-2.79988	-2.78199	-2.21812	-2.00482	-2.73076	inf	-3.652140e+01	inf
14980	-2.77196	-2.71447	0.00630739	0.270465	0.480687	-2.75864	-2.45423	-2.74958	-2.00944	-2.78199	-2.12562	-2.00482	-2.18069	inf	-3.666061e+01	inf
15000	-2.71062	-2.28838	0.00630739	0.0966527	0.492221	-2.66771	-2.21229	-2.68006	-2.63407	-2.78199	-2.21387	-2.00482	-1.72319	inf	-3.629766e+01	inf
15020	-2.7961	-2.53955	0.00630739	0.0431297	0.472895	-2.77002	-2.73072	-2.76064	-2.79846	-2.78199	-2.3232	-2.00482	-2.63275	inf	-3.691912e+01	inf
15040	-2.75609	-2.65185	0.00630739	1.33291	0.491654	-2.72138	-2.80673	-2.6956	-2.82081	-2.78199	-1.68454	-2.00482	-2.00736	inf	-3.631499e+01	inf
15060	-2.72511	-2.49785	0.00630739	0.0642502	0.499289	-2.75225	-2.63076	-2.67776	-2.55296	-2.78199	-2.26798	-2.00482	-2.69674	inf	-3.608625e+01	inf
15080	-2.74166	-2.56197	0.00630739	0.40477	0.472843	-2.77259	-2.64956	-2.76092	-1.88613	-2.78199	-2.35054	-2.00482	-2.50809	inf	-3.692088e+01	inf
15100	-2.82289	-1.99681	0.00630739	0.126527	0.495581	-2.81083	-2.45789	-2.66779	-2.68944	-2.78199	-1.84172	-2.00482	-1.73858	inf	-3.619614e+01	inf
15120	-2.75606	-2.21432	0.00630739	0.246038	0.491453	-2.73458	-2.1429	-2.70026	-2.19688	-2.78199	-2.39539	-2.00482	-2.88159	inf	-3.632115e+01	inf
15140	-2.74716	-2.18005	0.00630739	0.108551	0.491909	-2.70211	-1.8455	-2.67401	-1.85591	-2.78199	-2.47257	-2.00482	-2.61095	inf	-3.630718e+01	inf
15160	-2.79628	-2.44368	0.00630739	0.231772	0.46996	-2.7307	-1.60032	-2.78847	-1.40975	-2.78199	-2.80001	-2.00482	-2.36866	inf	-3.701940e+01	inf
15180	-2.82124	-1.94506	0.00630739	0.0955103	0.490096	-2.74202	-2.06708	-2.79019	-1.48709	-2.78199	-1.96797	-2.00482	-1.80464	inf	-3.636285e+01	inf
15200	-2.79194	-1.9301	0.00630739	0.240077	0.495402	-2.77037	-2.43664	-2.7383	-2.55408	-2.78199	-1.82163	-2.00482	-1.64592	inf	-3.620151e+01	inf
15220	-2.7944	-2.34612	0.00630739	0.29466	0.486718	-2.81764	-1.67731	-2.75547	-1.48709	-2.78199	-2.40831	-2.00482	-3.37086	inf	-3.646800e+01	inf
15240	-2.68302	-1.96056	0.00630739	1.09173	0.481243	-2.68938	-2.49725	-2.68786	-1.38839	-2.78199	-1.30284	-2.00482	-0.933802	inf	-3.664258e+01	inf
15260	-2.64822	-2.08554	0.00630739	1.83882	0.487281	-2.74106	-1.19159	-2.58963	-1.13296	-2.78199	-2.84269	-2.00482	-3.74133	inf	-3.645032e+01	inf
15280	-2.80438	-2.35493	0.00630739	6.84691	0.478739	-2.80895	-2.15583	-2.61829	-0.669223	-2.78199	-2.65021	-2.00482	-4.31329	inf	-3.672418e+01	inf
15300	-2.68399	-0.868347	0.00630739	1.82342	0.440638	-2.69504	-1.71502	-2.58364	-2.43285	-2.78199	-1.31079	-2.00482	-1.78873	inf	-3.811810e+01	inf
15320	-2.70903	-2.86488	0.00630739	0.513893	0.430557	-2.67771	-2.59925	-2.66117	-2.48541	-2.78199	-1.98919	-2.00482	-2.32747	inf	-3.854068e+01	inf
15340	-2.69497	-1.52433	0.00630739	3.68769	0.482	-2.7482	-1.94745	-2.80604	-2.70395	-2.78199	-0.236345	-2.00482	-2.55905	inf	-3.661812e+01	inf
15360	-2.76841	-1.85381	0.00630739	0.228033	0.498832	-2.82948	-0.962279	-2.72016	-0.273715	-2.78199	-2.05033	-2.00482	-2.41658	inf	-3.609967e+01	inf
15380	-2.79108	-1.48808	0.00630739	0.621	0.48968	-2.80671	-2.07479	-2.72188	-2.29039	-2.78199	-2.47127	-2.00482	-0.708209	inf	-3.637570e+01	inf
15400	-2.78425	-1.40331	0.00630739	0.0662113	0.44687	-2.81635	-1.69096	-2.76819	-1.57421	-2.78199	-1.51178	-2.00482	-1.3446	inf	-3.786897e+01	inf
15420	-2.82253	-1.74875	0.00630739	0.0872568	0.486906	-2.76834	-1.81312	-2.81624	-1.46675	-2.78199	-1.50777	-2.00482	-0.982683	inf	-3.646208e+01	inf
15440	-2.79125	-2.06948	0.00630739	0.240377	0.483494	-2.79904	-2.55141	-2.77891	-2.07749	-2.78199	-1.80071	-2.00482	-2.09983	inf	-3.657015e+01	inf
15460	-2.82148	-2.7298	0.00630739	0.132081	0.464898	-2.75846	-2.6236	-2.73818	-2.27254	-2.78199	-2.82712	-2.00482	-2.93444	inf	-3.719631e+01	inf
15480	-2.8062	-2.81793	0.00630739	0.0726988	0.492672	-2.64771	-2.55872	-2.64713	-2.35782	-2.78199	-2.69329	-2.00482	-2.68632	inf	-3.628395e+01	inf
15500	-2.81881	-2.61501	0.00630739	0.526176	0.495179	-2.75858	-2.50708	-2.75028	-2.77735	-2.78199	-2.34641	-2.00482	-1.65547	inf	-3.620821e+01	inf
15520	-2.77375	-1.9489	0.00630739	0.0868629	0.496648	-2.8294	-1.84231	-2.82936	-2.32693	-2.78199	-1.25202	-2.00482	-1.02887	inf	-3.616430e+01	inf
15540	-2.73873	-1.26986	0.00630739	0.0695012	0.386932	-2.73101	-1.25322	-2.7102	-1.26291	-2.78199	-1.46142	-2.00482	-1.12678	inf	-4.069565e+01	inf
15560	-2.81395	-1.12064	0.00630739	0.126428	0.478518	-2.71535	-1.01155	-2.81398	-1.33029	-2.78199	-1.80885	-2.00482	-2.11067	inf	-3.673143e+01	inf
15580	-2.72024	-1.62417	0.00630739	0.126428	0.489993	-2.8253	-0.866306	-2.74049	-0.934768	-2.78199	-1.63919	-2.00482	-1.32792	inf	-3.636601e+01	inf
15600	-2.82916	-1.58004	0.00630739	0.236218	0.498578	-2.70643	-1.53741	-2.63633	-1.71167	-2.78199	-1.6152	-2.00482	-2.28356	inf	-3.610714e+01	inf
15620	-2.78999	-1.3858	0.00630739	0.071164	0.48914	-2.80199	-0.821775	-2.80038	-0.514448	-2.78199	-1.31777	-2.00482	-1.42899	inf	-3.639240e+01	inf
15640	-2.78153	-0.70994	0.00630739	0.0679587	0.496458	-2.71755	-0.973604	-2.63353	-1.33565	-2.78199	-0.304391	-2.00482	-0.168217	inf	-3.616996e+01	inf
15660	-2.60558	-0.272813	0.00630739	0.467246	0.443899	-2.61788	-1.36639	-2.70452	-1.39504	-2.78199	-0.483919	-2.00482	-0.707751	inf	-3.798659e+01	inf
15680	-2.69251	-2.20507	0.00630739	0.551357	0.494302	-2.63033	-1.41969	-2.78871	-1.04056	-2.78199	-1.06281	-2.00482	-1.31484	inf	-3.623458e+01	inf
15700	-2.82749	-2.40456	0.00630739	0.663548	0.496543	-2.71965	-1.1866	-2.67823	-1.76721	-2.78199	-2.10291	-2.00482	-2.28962	inf	-3.616742e+01	inf
15720	-2.78689	-0.141395	0.00630739	0.18051	0.456464	-2.66544	-1.08325	-2.66094	-0.869737	-2.78199	-0.668397	-2.00482	-0.195917	inf	-3.750243e+01	inf
15740	-2.76695	-0.201768	0.00630739	0.296207	0.455417	-2.82443	-0.305592	-2.64603	-0.266042	-2.78199	-0.315678	-2.00482	-0.307955	inf	-3.754145e+01	inf
15760	-2.7189	-1.25524	0.00630739	0.30384	0.470752	-2.66456	-1.06712	-2.71131	-1.66497	-2.78199	-1.20377	-2.00482	-1.21337	inf	-3.699220e+01	inf
15780	-2.82785	-1.32147	0.00630739	0.0494466	0.475563	-2.76323	-1.37639	-2.75189	-1.03996	-2.78199	-0.781604	-2.00482	-0.949189	inf	-3.682933e+01	inf
15800	-2.73457	-1.36459	0.00630739	0.0679662	0.496834	-2.70634	-1.22858	-2.73912	-0.862971	-2.78199	-1.08752	-2.00482	-1.34958	inf	-3.615876e+01	inf
15820	-2.71707	-1.53206	0.00630739	0.25523	0.486257	-2.68251	-1.14626	-2.70238	-1.33563	-2.78199	-2.00597	-2.00482	-1.86118	inf	-3.648248e+01	inf
15840	-2.76468	-1.02081	0.00630739	0.0943045	0.49438	-2.79668	-1.41507	-2.67183	-1.5289	-2.78199	-0.757149	-2.00482	-0.949445	inf	-3.623223e+01	inf
15860	-2.74551	-1.15573	0.00630739	0.231374	0.490485	-2.77504	-1.87733	-2.58876	-0.993009	-2.78199	-0.761417	-2.00482	-0.385308	inf	-3.635085e+01	inf
15880	-2.66856	-0.63176	0.00630739	0.0908161	0.482999	-2.60486	-0.73454	-2.5331	-0.977292	-2.78199	-0.295296	-2.00482	-0.459855	inf	-3.658601e+01	inf
15900	-2.81245	-0.83634	0.00630739	0.108181	0.470902	-2.76743	-0.719697	-2.67011	-0.611622	-2.78199	-0.660442	-2.00482	-0.951252	inf	-3.698703e+01	inf
15920	-2.7544	-0.0667693	0.00630739	0.0872961	0.456148	-2.7049	-0.254897	-2.77425	-0.0600474	-2.78199	-0.0816515	-2.00482	-0.272743	inf	-3.751418e+01	inf
15940	-2.77404	-0.135817	0.00630739	0.347996	0.474165	-2.75306	-0.327519	-2.64968	-0.756084	-2.78199	-0.726498	-2.00482	-0.353439	inf	-3.687620e+01	inf
15960	-2.80412	-0.600118	0.00630739	0.0844394	0.487743	-2.80067	-0.43508	-2.81642	-0.17457	-2.78199	-0.13253	-2.00482	-0.165991	inf	-3.643587e+01	inf
15980	-2.81656	-0.461954	0.00630739	0.179862	0.484596	-2.78219	-0.526047	-2.61014	-0.317427	-2.78199	-0.177201	-2.00482	-0.818971	inf	-3.653503e+01	inf
16000	-2.80158	-0.249574	0.00630739	0.165049	0.42218	-2.70844	-0.555924	-2.77763	-0.470992	-2.78199	-0.42242	-2.00482	-0.699252	inf	-3.891151e+01	inf
16020	-2.71609	-0.460267	0.00630739	0.0984748	0.44894	-2.62389	-0.339449	-2.54588	-0.490355	-2.78199	-0.714319	-2.00482	-1.36981	inf	-3.778818e+01	inf
16040	-2.66064	-0.753875	0.00630739	0.0642228	0.49038	-2.57176	-0.565751	-2.60665	-0.695158	-2.78199	-0.873056	-2.00482	-0.524029	inf	-3.635409e+01	inf
16060	-2.65101	-0.313735	0.00630739	0.188773	0.473894	-2.68876	-0.083667	-2.68685	-0.349397	-2.78199	-0.456574	-2.00482	-0.561149	inf	-3.688534e+01	inf
16080	-2.79467	-1.10099	0.00630739	0.134596	0.455687	-2.76359	-0.715578	-2.6272	-1.57363	-2.78199	-1.62501	-2.00482	-1.85195	inf	-3.753137e+01	inf
16100	-2.66129	-2.27041	0.00630739	0.513431	0.492167	-2.77477	-1.8617	-2.76268	-2.23897	-2.78199	-1.24755	-2.00482	-2.44201	inf	-3.629932e+01	inf
16120	-2.59545	-1.59297	0.00630739	0.268366	0.415476	-2.62501	-1.53734	-2.77623	-1.70116	-2.78199	-1.60871	-2.00482	-0.937461	inf	-3.922184e+01	inf
16140	-2.77161	-2.67901	0.00630739	0.100106	0.479843	-2.71266	-2.12615	-2.72134	-1.83888	-2.78199	-2.28243	-2.00482	-2.16435	inf	-3.668809e+01	inf
16160	-2.80358	-2.862	0.00630739	0.289037	0.34914	-2.791	-2.80136	-2.74351	-2.29737	-2.78199	-2.19504	-2.00482	-1.90182	inf	-4.311128e+01	inf
16180	-2.81393	-2.70432	0.00630739	0.0943553	0.474927	-2.71294	-2.30277	-2.76917	-2.1405	-2.78199	-2.37585	-2.00482	-2.09665	inf	-3.685064e+01	inf
16200	-2.75422	-2.43917	0.00630739	0.245585	0.490836	-2.75122	-1.88802	-2.61578	-1.24217	-2.78199	-2.23724	-2.00482	-1.23985	inf	-3.634007e+01	inf
16220	-2.79276	-2.63955	0.00630739	0.240565	0.447849	-2.74682	-2.44653	-2.72963	-2.48998	-2.78199	-2.63736	-2.00482	-3.22366	inf	-3.783061e+01	inf
16240	-2.69706	-2.47439	0.00630739	0.18252	0.498971	-2.6924	-2.61101	-2.61388	-2.39567	-2.78199	-1.79662	-2.00482	-1.66214	inf	-3.609557e+01	inf
16260	-2.72792	-1.9134	0.00630739	0.322234	0.498072	-2.59129	-1.94924	-2.54795	-2.27546	-2.78199	-1.4014	-2.00482	-0.777033	inf	-3.612209e+01	inf
16280	-2.79536	-1.14104	0.00630739	0.215177	0.489478	-2.6817	-1.51529	-2.68137	-1.645	-2.78199	-1.10474	-2.00482	-1.04125	inf	-3.638194e+01	inf
16300	-2.79415	-0.964205	0.00630739	0.210301	0.405502	-2.79429	-0.407977	-2.78335	-0.662153	-2.78199	-0.935088	-2.00482	-0.613444	inf	-3.970761e+01	inf
16320	-2.75882	-0.94004	0.00630739	0.0484512	0.492414	-2.64096	-0.768837	-2.5791	-0.471114	-2.78199	-0.267563	-2.00482	-0.0498941	inf	-3.629181e+01	inf
16340	-2.69631	-0.782738	0.00630739	0.0957863	0.454926	-2.60748	-0.562868	-2.59057	-0.667509	-2.78199	-0.274749	-2.00482	-0.221169	inf	-3.755985e+01	inf
16360	-2.81982	-0.284249	0.00630739	0.112561	0.475715	-2.74973	-0.110007	-2.72644	-0.598674	-2.78199	-0.259164	-2.00482	-0.509576	inf	-3.682427e+01	inf
16380	-2.78436	-0.265043	0.00630739	0.148149	0.47938	-2.81327	-0.147746	-2.80647	-0.279496	-2.78199	-0.161435	-2.00482	-0.614563	inf	-3.670320e+01	inf
16400	-2.78207	-0.422724	0.00630739	0.403833	0.474243	-2.68935	-0.495055	-2.68122	-0.584009	-2.78199	-1.50037	-2.00482	-1.16787	inf	-3.687359e+01	inf
16420	-2.81192	-2.43218	0.00630739	0.229471	0.496859	-2.76641	-1.5971	-2.70801	-2.17665	-2.78199	-2.45872	-2.00482	-2.17593	inf	-3.615802e+01	inf
16440	-2.69459	-0.855008	0.00630739	0.224519	0.491412	-2.75306	-1.53421	-2.75473	-0.751432	-2.78199	-1.3947	-2.00482	-0.979825	inf	-3.632239e+01	inf
16460	-2.70801	-0.962432	0.00630739	0.0977963	0.467899	-2.79316	-1.27276	-2.78447	-1.07846	-2.78199	-0.728681	-2.00482	-0.939316	inf	-3.709082e+01	inf
16480	-2.82872	-0.595234	0.00630739	0.24034	0.436688	-2.67838	-0.60525	-2.49222	-0.31732	-2.78199	-0.786399	-2.00482	-0.24739	inf	-3.828072e+01	inf
16500	-2.79041	-0.0887786	0.00630739	0.0776093	0.490111	-2.69202	-0.238117	-2.6449	-0.439447	-2.78199	-0.0849877	-2.00482	-0.040115	inf	-3.636236e+01	inf
16520	-2.63668	-0.70632	0.00630739	0.161488	0.457111	-2.68055	-0.0540024	-2.64838	-0.22553	-2.78199	-1.02492	-2.00482	-1.24308	inf	-3.747842e+01	inf
16540	-2.69711	-0.120694	0.00630739	0.246412	0.489334	-2.5726	-0.895801	-2.64055	-0.0850492	-2.78199	-0.287032	-2.00482	-0.777412	inf	-3.638638e+01	inf
16560	-2.81192	-0.609659	0.00630739	0.129216	0.470937	-2.72855	-0.665058	-2.77129	-1.10115	-2.78199	-1.15614	-2.00482	-1.2057	inf	-3.698583e+01	inf
16580	-2.70741	-0.572963	0.00630739	0.362777	0.479607	-2.72505	-0.653704	-2.5587	-0.731807	-2.78199	-1.4257	-2.00482	-1.48438	inf	-3.669578e+01	inf
16600	-2.80651	-1.51239	0.00630739	0.263416	0.457863	-2.74675	-0.577062	-2.73706	-0.554755	-2.78199	-1.1787	-2.00482	-1.43322	inf	-3.745064e+01	inf
16620	-2.74537	-2.38696	0.00630739	0.621821	0.418958	-2.75319	-1.47953	-2.64344	-1.26638	-2.78199	-1.55814	-2.00482	-1.90453	inf	-3.905911e+01	inf
16640	-2.75075	-0.509444	0.00630739	0.623015	0.40271	-2.76218	-1.63814	-2.79919	-1.66928	-2.78199	-1.44404	-2.00482	-1.66182	inf	-3.984896e+01	inf
16660	-2.68076	-1.317	0.00630739	0.282697	0.497308	-2.56063	-1.04069	-2.62271	-1.72194	-2.78199	-0.490117	-2.00482	-0.98029	inf	-3.614470e+01	inf
16680	-2.8132	-1.50747	0.00630739	0.112134	0.485241	-2.79168	-0.757756	-2.77025	-1.17779	-2.78199	-1.18801	-2.00482	-1.08874	inf	-3.651457e+01	inf
16700	-2.81818	-1.66586	0.00630739	0.131729	0.472914	-2.79168	-1.82399	-2.64609	-1.59649	-2.78199	-1.56798	-2.00482	-1.42047	inf	-3.691845e+01	inf
16720	-2.64356	-2.07442	0.00630739	0.0817363	0.48745	-2.48642	-1.57285	-2.59808	-1.89656	-2.78199	-2.29992	-2.00482	-2.6972	inf	-3.644503e+01	inf
16740	-2.82195	-2.84451	0.00630739	0.177715	0.487517	-2.82854	-2.40237	-2.78184	-2.57887	-2.78199	-2.80676	-2.00482	-2.67302	inf	-3.644294e+01	inf
16760	-2.81428	-1.63994	0.00630739	0.0736318	0.496769	-2.78474	-1.59461	-2.81377	-1.8122	-2.78199	-2.15385	-2.00482	-2.33767	inf	-3.616072e+01	inf
16780	-2.81843	-2.0003	0.00630739	0.0736318	0.473785	-2.77687	-1.87464	-2.80453	-1.91094	-2.78199	-2.22337	-2.00482	-1.58683	inf	-3.688903e+01	inf
16800	-2.8005	-1.9981	0.00630739	0.17142	0.415408	-2.69546	-1.62927	-2.71144	-1.28792	-2.78199	-1.60484	-2.00482	-1.65631	inf	-3.922509e+01	inf
16820	-2.82228	-2.56885	0.00630739	0.308485	0.430776	-2.7434	-2.82637	-2.8136	-2.59589	-2.78199	-2.13892	-2.00482	-2.1495	inf	-3.853127e+01	inf
16840	-2.68074	-2.6752	0.00630739	0.334927	0.44561	-2.67025	-2.85667	-2.71333	-1.52362	-2.78199	-2.61079	-2.00482	-3.16102	inf	-3.791860e+01	inf
16860	-2.72477	-2.73324	0.00630739	0.263656	0.498779	-2.66349	-2.55486	-2.71181	-2.17497	-2.78199	-2.80655	-2.00482	-3.41163	inf	-3.610122e+01	inf
16880	-2.79845	-1.96408	0.00630739	0.139461	0.455048	-2.80151	-1.58648	-2.81778	-2.16066	-2.78199	-2.42297	-2.00482	-2.1041	inf	-3.755525e+01	inf
16900	-2.77618	-1.75312	0.00630739	0.0894972	0.496114	-2.7625	-1.60376	-2.77551	-1.88099	-2.78199	-1.79039	-2.00482	-1.92613	inf	-3.618022e+01	inf
16920	-2.81608	-1.87837	0.00630739	0.0903787	0.49773	-2.69767	-2.02359	-2.64579	-2.09875	-2.78199	-1.87072	-2.00482	-1.97871	inf	-3.613219e+01	inf
16940	-2.80833	-1.5073	0.00630739	0.0675153	0.471705	-2.77746	-1.85386	-2.6998	-2.02389	-2.78199	-1.62081	-2.00482	-1.67212	inf	-3.695958e+01	inf
16960	-2.71783	-2.24523	0.00630739	0.205713	0.443753	-2.70913	-2.45067	-2.67826	-1.73408	-2.78199	-2.05217	-2.00482	-2.27611	inf	-3.799243e+01	inf
16980	-2.73879	-2.84166	0.00630739	0.395235	0.486682	-2.62183	-1.8312	-2.63647	-1.40413	-2.78199	-2.83008	-2.00482	-2.4944	inf	-3.646912e+01	inf
17000	-2.72381	-2.19338	0.00630739	0.0935292	0.473678	-2.66197	-2.08218	-2.60405	-1.88134	-2.78199	-2.03633	-2.00482	-2.34581	inf	-3.689264e+01	inf
17020	-2.82754	-1.82145	0.00630739	0.469329	0.464477	-2.72747	-2.54808	-2.68449	-2.64785	-2.78199	-1.64369	-2.00482	-2.42779	inf	-3.721124e+01	inf
17040	-2.81462	-1.43464	0.00630739	0.174918	0.499082	-2.81026	-1.54423	-2.70284	-1.24558	-2.78199	-2.17318	-2.00482	-2.2487	inf	-3.609232e+01	inf
17060	-2.78886	-1.12005	0.00630739	0.0898201	0.477026	-2.78279	-1.15638	-2.73569	-1.29656	-2.78199	-1.08241	-2.00482	-1.25286	inf	-3.678068e+01	inf
17080	-2.80291	-0.790426	0.00630739	0.110631	0.487055	-2.71315	-0.918248	-2.64171	-0.17209	-2.78199	-1.15424	-2.00482	-1.12693	inf	-3.645739e+01	inf
17100	-2.76445	-0.532362	0.00630739	0.360876	0.474951	-2.80166	-0.314664	-2.69278	-0.315164	-2.78199	-1.02775	-2.00482	-0.358748	inf	-3.684980e+01	inf
17120	-2.77789	-0.700617	0.00630739	0.0746616	0.493148	-2.78312	-0.937149	-2.80605	-0.729695	-2.78199	-0.622377	-2.00482	-0.0336328	inf	-3.626947e+01	inf
17140	-2.71421	-0.121279	0.00630739	0.0949117	0.444091	-2.74767	-0.120028	-2.69837	-0.510149	-2.78199	-0.24221	-2.00482	-0.570283	inf	-3.797892e+01	inf
17160	-2.79113	-1.43887	0.00630739	0.233857	0.420019	-2.82109	-1.09707	-2.77519	-1.82846	-2.78199	-1.48451	-2.00482	-1.65759	inf	-3.901020e+01	inf
17180	-2.755	-1.19875	0.00630739	0.327699	0.493354	-2.61255	-0.976457	-2.70355	-0.351515	-2.78199	-0.46362	-2.00482	-0.740571	inf	-3.626325e+01	inf
17200	-2.62567	-1.20301	0.00630739	0.0867147	0.476509	-2.54611	-1.07328	-2.60011	-0.886304	-2.78199	-1.55392	-2.00482	-1.59319	inf	-3.679783e+01	inf
17220	-2.75155	-1.07871	0.00630739	0.118488	0.474612	-2.79123	-1.25934	-2.78398	-1.37603	-2.78199	-0.792992	-2.00482	-1.07999	inf	-3.686119e+01	inf
17240	-2.69926	-0.95995	0.00630739	0.119094	0.464798	-2.60202	-0.881843	-2.67938	-0.937436	-2.78199	-0.84914	-2.00482	-0.768162	inf	-3.719985e+01	inf
17260	-2.80602	-0.622129	0.00630739	0.175652	0.483566	-2.8094	-0.279028	-2.794	-0.662923	-2.78199	-0.178323	-2.00482	-0.23059	inf	-3.656787e+01	inf
17280	-2.78466	-0.800551	0.00630739	0.115999	0.444895	-2.80703	-0.929461	-2.75509	-0.847604	-2.78199	-0.645427	-2.00482	-0.803087	inf	-3.794692e+01	inf
17300	-2.79573	-1.05273	0.00630739	0.299625	0.462429	-2.67919	-0.955407	-2.66879	-1.61115	-2.78199	-0.517025	-2.00482	-0.0590524	inf	-3.728440e+01	inf
