"","idChemical","strName","strCAS","strMF","Source","Type","numValue","RfDConsistent","dateAssessed","strHyperlink","strDateAssessed","strReference","POD type","numPOD","strUnitsPOD","BMR Type","strCriticalEffect","Adjusted","Route to Route","Animal to Human","strDR","numUF","numUFa","numUFh","numUFs","numUFl","numUFd","numUFother","UFsConsistent","strUFother","strRelatedCompound","Species","Strain","Sex","Route","intHoursPerDay","intDaysPerWeek","strDuration","Duration type","Organ","tblOrgan_strSex","strMOA","idEffect","Effect","tblEffect_strSex","DR Type","strEffectPOD","CV Type","strDoseUnits","strResponseUnits","strDoseConvertedUnits","strDoseHEqUnits","strComment","intDoseOrder","numDose","numDoseConverted","numDoseHEq","intAnimals","intAnimalsEffected","numMeanResponse","numSDResponse"
"148",12,"Heptachlor Epoxide","1024573","C10H5Cl7O","IRIS","Oral Slope Factor (1/mg/kg-day)",9.1,NA,1993-07-01,"http://www.epa.gov/iris/subst/0160.htm","7/1/1993","Davis, K.J. 1965. Pathology Report on Mice Fed Aldrin, Dieldrin, Heptachlor and Heptachlor Epoxide for Two Years. Internal FDA memorandum to Dr. A.J. Lehman, July 19.
Epstein, S.S. 1976. Carcinogenicity of heptachlor and chlordane. Sci. Total Environ. 6: 103-154.
Reuber, M.D. 1977. Histopathology of carcinomas of the liver in mice ingesting heptachlor or heptachlor epoxide. Exp. Cell Biol. 45: 147-157.",NA,NA,NA,"Other","hepatocellular carcinomas",NA,NA,"Other","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","C3H","M/F","Oral diet",NA,NA,"2","Years","liver","Both","MOA Data",236,"neoplasia","F","Dichotomous","hepatocellular carcinomas",NA,"ppm","incidence",NA,"mg/kg/day","The oral slope factor is a geometric mean of the slope factors derived from both sexes from both studies.  (For this study: F = 36.2 per mg/kg/day)",NA,0,NA,0,53,2,NA,NA
"149",12,"Heptachlor Epoxide","1024573","C10H5Cl7O","IRIS","Oral Slope Factor (1/mg/kg-day)",9.1,NA,1993-07-01,"http://www.epa.gov/iris/subst/0160.htm","7/1/1993","Davis, K.J. 1965. Pathology Report on Mice Fed Aldrin, Dieldrin, Heptachlor and Heptachlor Epoxide for Two Years. Internal FDA memorandum to Dr. A.J. Lehman, July 19.
Epstein, S.S. 1976. Carcinogenicity of heptachlor and chlordane. Sci. Total Environ. 6: 103-154.
Reuber, M.D. 1977. Histopathology of carcinomas of the liver in mice ingesting heptachlor or heptachlor epoxide. Exp. Cell Biol. 45: 147-157.",NA,NA,NA,"Other","hepatocellular carcinomas",NA,NA,"Other","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","C3H","M/F","Oral diet",NA,NA,"2","Years","liver","Both","MOA Data",235,"neoplasia","M","Dichotomous","hepatocellular carcinomas",NA,"ppm","incidence",NA,"mg/kg/day","The oral slope factor is a geometric mean of the slope factors derived from both sexes from both studies.  (For this study: M = 27.7 per mg/kg/day)",NA,0,NA,0,73,22,NA,NA
"150",12,"Heptachlor Epoxide","1024573","C10H5Cl7O","IRIS","Oral Slope Factor (1/mg/kg-day)",9.1,NA,1993-07-01,"http://www.epa.gov/iris/subst/0160.htm","7/1/1993","Velsicol Chemical Corporation. 1973. MRID No. 00062678. Available from EPA. Write to FOI, EPA, Washington, D.C. 20460.
Reuber, M.D. 1977. Histopathology of carcinomas of the liver in mice ingesting heptachlor or heptachlor epoxide. Exp. Cell Biol. 45: 147-157.",NA,NA,NA,"Other","hepatocellular carcinomas",NA,NA,"Other","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","CD-1","M/F","Oral diet",NA,NA,"18","Months","liver","Both","MOA Data",249,"neoplasia","F","Dichotomous","hepatocelluar carcinomas (mg/kg/day)",NA,"ppm","incidence",NA,"mg/kg/day","he oral slope factor is a geometric mean of the slope factors derived from both sexes from both studies.  (For this study F = 1.04 per mg/kg/day)",NA,0,NA,0,76,6,NA,NA
"151",12,"Heptachlor Epoxide","1024573","C10H5Cl7O","IRIS","Oral Slope Factor (1/mg/kg-day)",9.1,NA,1993-07-01,"http://www.epa.gov/iris/subst/0160.htm","7/1/1993","Velsicol Chemical Corporation. 1973. MRID No. 00062678. Available from EPA. Write to FOI, EPA, Washington, D.C. 20460.
Reuber, M.D. 1977. Histopathology of carcinomas of the liver in mice ingesting heptachlor or heptachlor epoxide. Exp. Cell Biol. 45: 147-157.",NA,NA,NA,"Other","hepatocellular carcinomas",NA,NA,"Other","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","CD-1","M/F","Oral diet",NA,NA,"18","Months","liver","Both","MOA Data",248,"neoplasia","M","Dichotomous","hepatocelluar carcinomas (incidence)",NA,"ppm","incidence",NA,"mg/kg/day","The oral slope factor is a geometric mean of the slope factors derived from both sexes from both studies.  (For this study M = 6.48 per mg/kg/day)",NA,0,NA,0,62,0,NA,NA
"152",12,"Heptachlor Epoxide","1024573","C10H5Cl7O","CalEPA","Oral Slope Factor (mg/kg-day)-1",5.5,NA,NA,"http://oehha.ca.gov/risk/ChemicalDB/index.asp","2-1999","Davis, H.J. 1965. Pathology report on mice fed aldrin, dieldrin, heptachlor or heptachlor epoxide
for two years. Internal FDA memorandum to Dr. A.J. Lehman, July 19. (Cited in Epstein, 1976).",NA,NA,NA,"10% ER","liver tumors",NA,NA,"BW3/4","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","C3H","M/F","Oral diet",NA,NA,"2","Years","liver","Both","None",4391,"neoplasia","F",NA,"hepatocellular carcinomas",NA,"ppm diet",NA,NA,"mg/kg/day",NA,NA,0,NA,0,53,2,NA,NA
"153",12,"Heptachlor Epoxide","1024573","C10H5Cl7O","CalEPA","Oral Slope Factor (mg/kg-day)-1",5.5,NA,NA,"http://oehha.ca.gov/risk/ChemicalDB/index.asp","2-1999","Davis, H.J. 1965. Pathology report on mice fed aldrin, dieldrin, heptachlor or heptachlor epoxide
for two years. Internal FDA memorandum to Dr. A.J. Lehman, July 19. (Cited in Epstein, 1976).",NA,NA,NA,"10% ER","liver tumors",NA,NA,"BW3/4","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","C3H","M/F","Oral diet",NA,NA,"2","Years","liver","Both","None",3237,"neoplasia","M",NA,"hepatocellular carcinomas",NA,"ppm diet",NA,NA,"mg/kg/day","The CSF is the geometric mean of the male and female studies in C3H and CD1 mice",NA,0,NA,0,73,22,NA,NA
"154",12,"Heptachlor Epoxide","1024573","C10H5Cl7O","CalEPA","Oral Slope Factor (mg/kg-day)-1",5.5,NA,NA,"http://oehha.ca.gov/risk/ChemicalDB/index.asp","2-1999","IRDC. 1973. Unpublished report to Velsicol Chemical corporation, Eighteen Month Oral Carcinogenic Study in Mice, December 14. (Cited in Epstein, 1976), International Research and Development Corporation, Mattawan, MI.",NA,NA,NA,"10% ER","liver tumors",NA,NA,"BW3/4","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","CD-1","M/F","Oral diet",NA,NA,"18","Months","liver","Both","None",3238,"neoplasia","M","Dichotomous","liver tumors",NA,"ppm diet",NA,NA,"mg/kg/day","The CSF is the geometric mean of the male and female studies in C3H and CD1 mice",NA,0,NA,0,62,0,NA,NA
"155",12,"Heptachlor Epoxide","1024573","C10H5Cl7O","CalEPA","Oral Slope Factor (mg/kg-day)-1",5.5,NA,NA,"http://oehha.ca.gov/risk/ChemicalDB/index.asp","2-1999","IRDC. 1973. Unpublished report to Velsicol Chemical corporation, Eighteen Month Oral Carcinogenic Study in Mice, December 14. (Cited in Epstein, 1976), International Research and Development Corporation, Mattawan, MI.",NA,NA,NA,"10% ER","liver tumors",NA,NA,"BW3/4","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","CD-1","M/F","Oral diet",NA,NA,"18","Months","liver","Both","None",3239,"neoplasia","F","Dichotomous","liver tumors",NA,"ppm diet",NA,NA,"mg/kg/day",NA,NA,0,NA,0,76,6,NA,NA
"156",12,"Heptachlor Epoxide","1024573","C10H5Cl7O","IRIS","RfD (mg/kg/day)",1.3e-05,0.96,1991-03-01,"http://www.epa.gov/iris/subst/0160.htm","3/1/1991","Dow Chemical Company. 1958. MRID No. 00061912. Available from EPA. Write to FOI, EPA,
Washington, DC 20460.","LEL",0.0125,"mg/kg/day","NA","Increased liver-to-body weight ratio in both males and females","No","None","None","No",1000,10,10,NA,10,NA,NA,TRUE,NA,NA,"Dog","Beagle","M/F","Oral diet",NA,NA,"60","Weeks","liver","Both","None",268,"organ weight","Both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",12,"Heptachlor Epoxide","1024573","C10H5Cl7O","IRIS","Oral Slope Factor (1/mg/kg-day)",9.1,NA,1993-07-01,"http://www.epa.gov/iris/subst/0160.htm","7/1/1993","Davis, K.J. 1965. Pathology Report on Mice Fed Aldrin, Dieldrin, Heptachlor and Heptachlor Epoxide for Two Years. Internal FDA memorandum to Dr. A.J. Lehman, July 19.
Epstein, S.S. 1976. Carcinogenicity of heptachlor and chlordane. Sci. Total Environ. 6: 103-154.
Reuber, M.D. 1977. Histopathology of carcinomas of the liver in mice ingesting heptachlor or heptachlor epoxide. Exp. Cell Biol. 45: 147-157.",NA,NA,NA,"Other","hepatocellular carcinomas",NA,NA,"Other","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","C3H","M/F","Oral diet",NA,NA,"2","Years","liver","Both","MOA Data",235,"neoplasia","M","Continuous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",12,"Heptachlor Epoxide","1024573","C10H5Cl7O","IRIS","Oral Slope Factor (1/mg/kg-day)",9.1,NA,1993-07-01,"http://www.epa.gov/iris/subst/0160.htm","7/1/1993","Velsicol Chemical Corporation. 1973. MRID No. 00062678. Available from EPA. Write to FOI, EPA, Washington, D.C. 20460.
Reuber, M.D. 1977. Histopathology of carcinomas of the liver in mice ingesting heptachlor or heptachlor epoxide. Exp. Cell Biol. 45: 147-157.",NA,NA,NA,"Other","hepatocellular carcinomas",NA,NA,"Other","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","CD-1","M/F","Oral diet",NA,NA,"18","Months","liver","Both","MOA Data",248,"neoplasia","M","Continuous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",12,"Heptachlor Epoxide","1024573","C10H5Cl7O","IRIS","Inhalation Unit Risk (1/μg/m3)",0.0026,NA,1993-07-01,"http://www.epa.gov/iris/subst/0160.htm","7/1/1993","Davis, K.J. 1965. Pathology Report on Mice Fed Aldrin, Dieldrin, Heptachlor and Heptachlor Epoxide for Two Years. Internal FDA memorandum to Dr. A.J. Lehman, July 19.
Epstein, S.S. 1976. Carcinogenicity of heptachlor and chlordane. Sci. Total Environ. 6: 103-154.
Reuber, M.D. 1977. Histopathology of carcinomas of the liver in mice ingesting heptachlor or heptachlor epoxide. Exp. Cell Biol. 45: 147-157.
Velsicol Chemical Corporation. 1973. MRID No. 00062678. Available from EPA. Write to FOI, EPA, Washington, D.C. 20460.",NA,NA,NA,"Other","hepatocelluar carcinomas (data from oral studies was used to derive inhalation risk estimates; route-to-route extrapolation method was not defined)",NA,"Other","Other","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",357,"Lead","7439921","Pb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",381,"Mercury(II) chloride","7487947","HgCl2","IRIS","RfD (mg/kg/day)",3e-04,1.06,1995-05-01,"http://www.epa.gov/iris/subst/0692.htm","5/1/1995","U.S. EPA. 1987. Peer Review Workshop on Mercury Issues. Summary Report. Environmental Criteria and Assessment Office, Cincinnati, OH. October 26-27.","LOAEL",0.317,"mg/kg-d",NA,"Autoimmune effects (i.e., glomerulonephritis)","Yes",NA,NA,"No",1000,10,10,NA,10,NA,NA,TRUE,NA,NA,"Rat",NA,NA,NA,NA,NA,NA,"Duration","kidneys","Both","MOA Data",2095,"nonneoplastic histopathology","Both",NA,"Autoimmune effects (i.e., glomerulonephritis)",NA,NA,NA,NA,NA,"The LOAEL exposure levels, utilized in the three studies selected as the basis of the recommended DWEL, are from Druet et al. (1978), Bernaudin et al. (1981) and Andres (1984), respectively.This RfD is based on the back calculations from a Drinking Water Equivalent Level (DWEL), recommended to and subsequently adopted by the Agency, of 0.010 mg/L: (RfD = 0.010 mg/L x 2 L/day/70 kg bw = 0.0003 mg/kg bw/day).",NA,NA,NA,NA,NA,NA,NA,NA
"162",349,"Methoxychlor","72435","C16H15Cl3O2","IRIS","RfD (mg/kg/day)",0.005,1,1991-08-01,"http://www.epa.gov/iris/subst/0369.htm","8/1/1991","Kincaid Enterprises, Inc. 1986. MRID No. 0015992. Available from EPA. Write to FOI, EPA, Washington, DC 20460.","NOEL",5.01,"mg/kg/day","NA","Excessive loss of litters","No","None","None","No",1000,10,10,NA,NA,10,NA,TRUE,NA,NA,"Rabbit","New Zealand","F","Oral gavage",NA,NA,"7-19","GD","female repro","Both","MOA Determination",786,"reproduction","Both","Dichotomous","Excessive loss of litters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",488,"Naphthalene","91203","C10H8","CalEPA","Inhalation Unit Risk (1/μg/m3)",3.4e-05,NA,NA,"http://www.oehha.ca.gov/air/hot_spots/2009/AppendixB.pdf","2004","National Toxicology Program (NTP). 2000. Toxicology and Carcinogenesis Studies of Naphthalene (CAS No. 91-20-3) in F344/N Rats (Inhalation Studies). Technical Report Series No. 500. NIH Publication No. 00-4434. U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health. NTP, Research Triangle Park, NC.",NA,NA,NA,"NA","nasal respiratory epithelial adenoma and nasal olfactory epithelial neuroblastoma in male rats","Yes","None","BW2/3","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rat","Fischer 344","M/F","Inhalation",6,5,"105","Weeks","nasal passages","M","MOA Data",4459,"neoplasia","M","Dichotomous","nasal olfactory epithelial neuroblastoma",NA,"ppm air",NA,"mg/m3 (ADJ)",NA,NA,NA,0,0,NA,49,0,NA,NA
"164",488,"Naphthalene","91203","C10H8","CalEPA","Inhalation Unit Risk (1/μg/m3)",3.4e-05,NA,NA,"http://www.oehha.ca.gov/air/hot_spots/2009/AppendixB.pdf","2004","National Toxicology Program (NTP). 2000. Toxicology and Carcinogenesis Studies of Naphthalene (CAS No. 91-20-3) in F344/N Rats (Inhalation Studies). Technical Report Series No. 500. NIH Publication No. 00-4434. U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health. NTP, Research Triangle Park, NC.",NA,NA,NA,"NA","nasal respiratory epithelial adenoma and nasal olfactory epithelial neuroblastoma in male rats","Yes","None","BW2/3","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rat","Fischer 344","M/F","Inhalation",6,5,"105","Weeks","nasal passages","M","MOA Data",3021,"neoplasia","M","Dichotomous","nasal respiratory epithelial adenoma",NA,"ppm air",NA,"mg/m3 (ADJ)",NA,NA,NA,0,0,NA,44,0,NA,NA
"165",488,"Naphthalene","91203","C10H8","IRIS","RfC (mg/m3)",0.003,NA,1998-09-17,"http://www.epa.gov/iris/subst/0436.htm","9/17/1998","National Toxicology Program (NTP). (1992a) Toxicology and carcinogenesis studies of naphthalene in B6C3F1 mice (inhalation studies). Technical Report Series No. 410. NIH Publication No. 92-3141.","LOAEL",9.3,"mg/m3","NA","Nasal effects: hyperplasia and metaplasia in respiratory and olfactory epithelium, respectively","Yes","None","Blood:gas partitioning","Yes",3000,10,10,NA,10,3,NA,NA,NA,NA,"Mouse","B6C3F1","M/F","Inhalation",6,5,"103","Weeks","nasal passages","Both","MOA Evaluation",3666,"nonneoplastic histopathology","M","Dichotomous","Nasal effects: hyperplasia in respiratory  epithelium",NA,"mg/m3",NA,"mg/m3 (ADJ)","mg/m3",NA,NA,0,0,0,70,0,NA,NA
"166",488,"Naphthalene","91203","C10H8","IRIS","RfC (mg/m3)",0.003,NA,1998-09-17,"http://www.epa.gov/iris/subst/0436.htm","9/17/1998","National Toxicology Program (NTP). (1992a) Toxicology and carcinogenesis studies of naphthalene in B6C3F1 mice (inhalation studies). Technical Report Series No. 410. NIH Publication No. 92-3141.","LOAEL",9.3,"mg/m3","NA","Nasal effects: hyperplasia and metaplasia in respiratory and olfactory epithelium, respectively","Yes","None","Blood:gas partitioning","Yes",3000,10,10,NA,10,3,NA,NA,NA,NA,"Mouse","B6C3F1","M/F","Inhalation",6,5,"103","Weeks","nasal passages","Both","MOA Evaluation",1762,"nonneoplastic histopathology","F","Dichotomous","Nasal effects: hyperplasia in respiratory  epithelium",NA,"mg/m3",NA,"mg/m3 (ADJ)","mg/m3",NA,NA,0,0,0,69,0,NA,NA
"167",488,"Naphthalene","91203","C10H8","IRIS","RfC (mg/m3)",0.003,NA,1998-09-17,"http://www.epa.gov/iris/subst/0436.htm","9/17/1998","National Toxicology Program (NTP). (1992a) Toxicology and carcinogenesis studies of naphthalene in B6C3F1 mice (inhalation studies). Technical Report Series No. 410. NIH Publication No. 92-3141.","LOAEL",9.3,"mg/m3","NA","Nasal effects: hyperplasia and metaplasia in respiratory and olfactory epithelium, respectively","Yes","None","Blood:gas partitioning","Yes",3000,10,10,NA,10,3,NA,NA,NA,NA,"Mouse","B6C3F1","M/F","Inhalation",6,5,"103","Weeks","nasal passages","Both","MOA Evaluation",3667,"nonneoplastic histopathology","M","Dichotomous","Nasal effects: metaplasia  in olfactory epithelium",NA,"mg/m3",NA,"mg/m3 (ADJ)","mg/m3",NA,NA,0,0,0,70,0,NA,NA
"168",488,"Naphthalene","91203","C10H8","IRIS","RfC (mg/m3)",0.003,NA,1998-09-17,"http://www.epa.gov/iris/subst/0436.htm","9/17/1998","National Toxicology Program (NTP). (1992a) Toxicology and carcinogenesis studies of naphthalene in B6C3F1 mice (inhalation studies). Technical Report Series No. 410. NIH Publication No. 92-3141.","LOAEL",9.3,"mg/m3","NA","Nasal effects: hyperplasia and metaplasia in respiratory and olfactory epithelium, respectively","Yes","None","Blood:gas partitioning","Yes",3000,10,10,NA,10,3,NA,NA,NA,NA,"Mouse","B6C3F1","M/F","Inhalation",6,5,"103","Weeks","nasal passages","Both","MOA Evaluation",3023,"nonneoplastic histopathology","F","Dichotomous","Nasal effects: metaplasia  in olfactory epithelium",NA,"mg/m3",NA,"mg/m3 (ADJ)","mg/m3",NA,NA,0,0,0,69,0,NA,NA
"169",488,"Naphthalene","91203","C10H8","CalEPA","Oral Slope Factor (1/mg/kg-day)",0.12,NA,NA,"http://www.oehha.ca.gov/air/hot_spots/2009/AppendixB.pdf","2004","National Toxicology Program (NTP). 2000. Toxicology and Carcinogenesis Studies of Naphthalene (CAS No. 91-20-3) in F344/N Rats (Inhalation Studies). Technical Report Series No. 500. NIH Publication No. 00-4434. U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health. NTP, Research Triangle Park, NC.",NA,NA,NA,"NA","nasal respiratory epithelial adenoma and nasal olfactory epithelial neuroblastoma in male rats","Yes","Simple","BW2/3","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rat","Fischer 344","M/F","Inhalation",6,5,"105","Weeks","nasal passages","Both","MOA Data",3019,"neoplasia","M","Dichotomous","nasal respiratory epithelial adenoma and nasal olfactory epithelial neuroblastoma in male rats",NA,NA,NA,NA,NA,"Based on inhalation study (see IUR record). Breathing rates were calculated to be 0.262 m3/day for male rats.  Lifetime average doses were determined by multiplying the average concentrations during the dosing period by the appropriate animal breathing rate divided by the corresponding animal body weight.   The slope factor for this dataset was 0.10 per mg/kg/day.",NA,NA,NA,NA,NA,NA,NA,NA
"170",488,"Naphthalene","91203","C10H8","OPP","RfD (mg/kg/day)",0.1,1,NA,"http://www.epa.gov/opp00001/chem_search/reg_actions/reregistration/red_PC-055801_12-Sep-08.pdf","9/12/2008","National Toxicology Program (NTP) 1980. Unpublished subchronic toxicity study: Naphthalene (C52904), Fischer 344 rats.","NOAEL",100,"mg/kg/day","NA","significant decreases in body weights/body weight gains","No","None","None","No",1000,10,10,10,NA,NA,NA,TRUE,NA,NA,"Rat","Fischer 344","M/F","Oral gavage",NA,5,"90","Days","systemic","Both",NA,3863,"body weight","Both",NA,NA,NA,NA,NA,NA,NA,"Primary study does not report varibility measures.",NA,NA,NA,NA,NA,NA,NA,NA
"171",488,"Naphthalene","91203","C10H8","ATSDR","Chronic Inhalation MRL (ppm)",7e-04,NA,NA,"http://www.atsdr.cdc.gov/toxprofiles/tp67.pdf","2005","NTP. 1992a. Toxicology and carcinogenesis studies of naphthalene (CAS No. 91-20-3) in B6C3F1 mice (inhalation studies). Research Triangle Park, NC: U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health. National Toxicology Program. NIH Publication No. 92-3141. Technical report series no. 410.

NTP. 2000. Toxicology and carcinogenesis studies of naphthalene (CAS No. 91-20-3) in F344/N rats (inhalation studies). National Toxicology Program. NTP TR 500, NIH Publ. No. 01-4434.

Abdo et al. 2001; NTP 2000: Groups of 49 male and 49 female F344/N rats were exposed to naphthalene at concentrations of 0, 10, 30, or 60 ppm for 6 hours/day, 5 days/week for 105 weeks.","LOAEL",0.2,"ppm","NA","nonneoplastic lesions in nasal olfactory epithelium (metaplasia, hyperplasia, atrophy, and chronic inflammation)","Yes","None","RGDR","Yes",300,3,10,NA,10,NA,NA,NA,NA,NA,"Rat","Fischer 344","M/F","Inhalation",6,5,"105","Weeks","nasal passages","Both","MOA Evaluation",3612,"nonneoplastic histopathology","M","Dichotomous","nonneoplastic lesions in nasal olfactory epithelium (metaplasia, hyperplasia, atrophy, and chronic inflammation).",NA,NA,NA,NA,NA,"Benchmark dose analyses were not conducted on the incidence data for nonneoplastic nasal lesions, because the data provided insufficient information on the shape of the dose-response relationship.  The lowest exposure level in the principal study induced nasal lesions in essentially all of the rats.",NA,NA,NA,NA,NA,NA,NA,NA
"172",488,"Naphthalene","91203","C10H8","IRIS","RfD (mg/kg/day)",0.02,1.18,1998-09-17,"http://www.epa.gov/iris/subst/0436.htm","9/17/1998","Battelle's Columbus Laboratories (BCL). (1980a) Unpublished subchronic toxicity study: Naphthalene (C52904), Fischer 344 rats. Prepared by Battelle Laboratories under NTP Subcontract No. 76-34-106002.","NOAEL",71,"mg/kg/day","NA","Decreased mean terminal body weight in males","Yes","None","None","No",3000,10,10,10,NA,3,NA,TRUE,NA,NA,"Rat","Fischer 344","M/F","Oral gavage",NA,5,"13","Weeks","systemic","M","None",1758,"body weight","M","Continuous","Decreased mean terminal body weight in males",NA,NA,NA,NA,NA,"Body weight data presented without variability measure.  (Individual animal data are available)",NA,NA,NA,NA,NA,NA,NA,NA
"173",362,"Nickel","7440020","Ni","IRIS","RfD (mg/kg/day)",0.02,0.83,1996-12-01,"http://www.epa.gov/iris/subst/0271.htm","12/1/1996","Ambrose, A.M., D.S. Larson, J.R. Borzelleca and G.R. Hennigar, Jr. 1976. Long-term toxicologic assessment of nickel in rats and dogs. J. Food Sci. Technol. 13: 181-187.","NOAEL",5,"mg/kg/day","NA","Decreased body and organ weights","No","None","None","No",300,10,10,NA,NA,3,NA,TRUE,NA,NA,"Rat","Wistar","M/F","Oral diet",NA,NA,"2","Years","liver","F","None",1412,"organ weight","F","Continuous","decreased organ weight (lower liver-to-body weight ratio)","SD","ppm","g/kg bw","mg/kg/day",NA,"Data are from Table 3 in primary report.",NA,0,0,NA,4,NA,36.6,5.2
"174",362,"Nickel","7440020","Ni","IRIS","RfD (mg/kg/day)",0.02,0.83,1996-12-01,"http://www.epa.gov/iris/subst/0271.htm","12/1/1996","Ambrose, A.M., D.S. Larson, J.R. Borzelleca and G.R. Hennigar, Jr. 1976. Long-term toxicologic assessment of nickel in rats and dogs. J. Food Sci. Technol. 13: 181-187.","NOAEL",5,"mg/kg/day","NA","Decreased body and organ weights","No","None","None","No",300,10,10,NA,NA,3,NA,TRUE,NA,NA,"Rat","Wistar","M/F","Oral diet",NA,NA,"2","Years","heart","F","None",1409,"organ weight","F","Continuous","organ weights (higher heart-to-body weight ratio)","SD","ppm","g/kg bw","mg/kg/day",NA,"Data are from Table 3 in primary report.",NA,0,0,NA,4,NA,2.5,0.3
"175",362,"Nickel","7440020","Ni","IRIS","RfD (mg/kg/day)",0.02,0.83,1996-12-01,"http://www.epa.gov/iris/subst/0271.htm","12/1/1996","Ambrose, A.M., D.S. Larson, J.R. Borzelleca and G.R. Hennigar, Jr. 1976. Long-term toxicologic assessment of nickel in rats and dogs. J. Food Sci. Technol. 13: 181-187.","NOAEL",5,"mg/kg/day","NA","Decreased body and organ weights","No","None","None","No",300,10,10,NA,NA,3,NA,TRUE,NA,NA,"Rat","Wistar","M/F","Oral diet",NA,NA,"2","Years","systemic","Both","None",802,"body weight","F","Continuous","Decreased body weights","SD","ppm","g","mg/kg/day",NA,"Terminal body weight data are from Table 1 in primary report.  Body weight was significantly decreased at the LOAEL from wks 26-104.",NA,0,0,NA,4,NA,496,84
"176",350,"p,p'-DDD","72548","C14H10Cl4","CalEPA","Oral Slope Factor (mg/kg-day)-1",0.24,NA,NA,NA,"1997","Tomatis, L., V. Turusov, R.T. Charles and M. Boicchi. 1974. Effect of long- term exposure to 1,1-dichloro-2,2-bis(p-chlorophenyl)ethylene, to 1,1- dichloro-2,2-bis(p-chlorophenyl)-ethane, and to the two chemicals combined on CF-1 mice. J. Natl. Cancer Inst. 52(3): 883-891.",NA,NA,NA,"Other","liver tumors","No","None","Other","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","CF-1","M/F","Oral diet",NA,NA,"130","Weeks","liver","M","None",4393,"neoplasia","M","Dichotomous","liver tumors",NA,"ppm diet",NA,NA,"mg/kg-day","references US EPA IRIS documentation",NA,0,NA,0,98,33,NA,NA
"177",350,"p,p'-DDD","72548","C14H10Cl4","IRIS","Oral Slope Factor (1/mg/kg-day)",0.24,NA,1988-08-22,"http://www.epa.gov/iris/subst/0347.htm","8/22/1988","Tomatis, L., V. Turusov, R.T. Charles and M. Boicchi. 1974. Effect of long- term exposure to 1,1-dichloro-2,2-bis(p-chlorophenyl)ethylene, to 1,1- dichloro-2,2-bis(p-chlorophenyl)-ethane, and to the two chemicals combined on CF-1 mice. J. Natl. Cancer Inst. 52(3): 883-891.",NA,NA,NA,"Other","liver tumors","No","None","Other","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","CF-1","M/F","Oral diet",NA,NA,"130","Weeks","liver","M","None",841,"neoplasia","M","Dichotomous","liver tumors",NA,"ppm","incidence",NA,"mg/kg/day",NA,NA,0,NA,0,98,33,NA,NA
